FNAME;VET_ID;POLY_ID;CENTR_KM_LAT;CENTR_KM_LON;AREA_KM2;PERIM_KM;COMPLEX_MEAS;SPREAD;SHP_FACT;HU_MOM1;HU_MOM2;HU_MOM3;HU_MOM4;HU_MOM5;HU_MOM6;HU_MOM7;CIRCUL;RATIO
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;6;1.2722551045880335;2202.0427210309927;-10260.789715237168;0.1648169763836061;0.021351563539633273;1.0601945955395211;0.03653043554663808;3.036409505093455;7.115201548473953;12.092646217689259;11.618818941687802;23.75457172660339;15.410580851476636;23.54450153056557;0.0016991034400366603;0.1295471134595881
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;7;1.2722701495980753;2202.1204686006804;-10260.909715292199;0.16481742920259268;0.021351428371980053;1.0602107448496667;0.036530319917142166;3.0372081016375465;7.113979025070911;12.015384569410237;11.571217046201998;23.706631767282467;15.487065219819243;-23.41485540296875;0.0016990926837365825;0.12954593743684106
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;8;20.356049307856498;2202.3148392616613;-10261.795548616856;0.8616764052803887;0.03647496703254532;0.7710615298014907;0.047746051559622;3.038178122240122;7.17503020301462;12.026676062452374;12.341661609146515;24.526088596728208;15.9437600381058;-25.98839910201252;0.0029025856511717546;0.04233023767277972
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;9;5.9371646531802975;2202.346645577209;-10261.150191685168;0.409632821411879;0.028262488608594212;0.7068066710081637;0.042028627601161786;3.0307969287170686;7.1388428662308945;12.875295168788147;11.659450915535814;-24.595821055014532;-15.67956158812789;-23.937031656176302;0.002249057383068076;0.06899468775764124
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;10;1.272286626191794;2202.5940291058637;-10261.056382159675;0.16481966133426615;0.02135173018650206;1.0602427272820367;0.036530578104601336;3.0349768155891312;7.107316147262255;12.430050365347812;11.89704388957114;25.199757211544085;16.086973481762566;-24.061738030281084;0.0016991167013731194;0.1295460141930471
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;11;2.1204687502919692;2202.685915459142;-10261.863048811374;0.247228611899307;0.028824752325749776;1.060245764849102;0.04244463476529585;3.0639047997587907;7.196650834774366;13.898654331437656;13.570516413039577;27.39786927710608;17.39157365298053;-27.53451598555504;0.002293800908021342;0.1165914903793163
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;12;2.5445607361868663;2202.689449565811;-10260.886382134388;0.24722863589364955;0.024020648254373632;1.0602457648568628;0.038746490368785046;3.0447076455917412;7.143372470271403;12.940175763830426;12.57230792930233;-25.985255977444993;17.005164605543495;-25.339366959242867;0.0019115024529776353;0.09715965210723651
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;13;0.848209178681468;2202.7919384988986;-10260.973048589389;0.12241066969794692;0.017665892367721023;0.5301325786977934;0.03322827520324466;2.9915381286887213;7.182830435888046;14.351459994875698;12.863100511416317;27.001661183617433;16.676908797699223;-26.490046529071947;0.0014058070472260937;0.14431660582621023
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;14;2121.2202391276915;2201.9258029033695;-10262.815415832289;23.683768019395902;0.2644331113054189;0.45437016275711356;0.12855765032306976;3.1078352517367995;7.374089704613647;14.208710040220408;12.935345588210485;-26.57165932048611;-16.627338544788074;26.80304318530588;0.021042918390713386;0.011165162194160173
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;15;6.361480994249824;2202.905030486918;-10260.920382106153;0.40964013709938274;0.02637829808412238;0.7068363324718939;0.0406034928332237;3.019138448254723;7.164026578770384;12.253580499912134;11.862049339747909;24.160949496403486;15.869125850118882;24.006658506645053;0.0020991182652197746;0.06439383179320328
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;16;8.057852814378025;2202.937023895392;-10261.609364609516;0.4144593193465441;0.02131790333607128;1.5903764828134213;0.036501629532179176;3.0679757812218216;7.185272963695948;12.976591813278379;12.639980093745287;25.897330396408638;16.597543148778374;25.47761872322075;0.001696424846145475;0.05143545419531663
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;17;112.80849196460802;2202.7231447305367;-10261.245154270473;2.6915527954786733;0.06421907007782623;1.5624430629066317;0.06335370454728073;3.101248645091711;7.269517645269094;15.185730921960257;13.945851881441563;-28.559560536079605;-17.654690848776468;-28.863292716527262;0.005110391221825437;0.0238594874251409
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;18;0.8482072375218351;2203.0357940193517;-10260.763048736237;0.12482029207627622;0.018368276789911063;2.120459530909861;0.03388240397860579;3.075448103019431;7.183054439829278;13.69158165345006;13.438647638891004;27.01888700691554;17.08602880491037;-27.589814212841894;0.0014617010235972387;0.14715777766876578
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;19;6.7855935175437025;2203.0304928471824;-10261.019298821133;0.4144599785207033;0.025314966679224685;1.5903783098228566;0.03977669440076114;3.0822756126419546;7.218818231831891;13.222155016098394;12.828557665039192;26.198273696891757;17.2210314973424;25.903669467385686;0.0020145010406026156;0.06107939967950401
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;20;0.8482123690668653;2203.0994089706596;-10260.903048701186;0.12482063089004346;0.01836826538255807;2.120445167769448;0.033882393457515356;3.075186879336572;7.182320861830184;13.762337661900558;13.488855610803272;27.1253986134646;17.130331173242016;-27.768644608095304;0.0014617001158289305;0.14715728683296736
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;21;3.8169270552380308;2203.1665583218837;-10261.08082660348;0.2896417173786488;0.021979022190357623;1.4136848789923415;0.037063309173593115;3.0628280308726006;7.17956181717498;13.00165205255926;12.664641992850694;25.758253060269347;16.43486918880937;25.575659338012027;0.0017490350129609363;0.07588348249442409
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;22;12.299064546061372;2203.2825773342315;-10260.926497051887;0.6192844923834754;0.031182313180840596;1.2117306626634672;0.04414628607032009;3.082414970243994;7.220609197605728;14.259523660372562;12.98717693581965;-26.718095000750182;-16.597733708457078;26.81463148747163;0.0024814096398851713;0.05035216215543757
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;23;7.209814319617784;2203.356989392761;-10261.111284120594;0.41446463458122806;0.023825985760983864;1.590398547406299;0.03858917089108668;3.07788598545829;7.214686701892652;13.55755780808237;13.253513945918554;26.774047964847277;16.90706026019738;26.852048985841197;0.001896011703948848;0.057486173181114625
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;24;2.968827973321475;2203.8097903236126;-10259.797334436218;0.2472353521376727;0.020589040488679117;1.0602849055553383;0.03587220414948662;3.0269819071216904;7.101905756837922;11.927549973334257;11.622578227737211;23.400324741540707;15.178722872268795;-24.35309646780249;0.001638423783646227;0.08327708926195206
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;25;70.40276843758369;2203.669527090649;-10260.605458644497;2.561985372906097;0.09323168955783281;1.4968719587852215;0.07633466183434988;3.112218000554263;7.297306472131822;13.354282303138397;12.968390174262536;26.56065005278242;17.040932257805398;26.161834908730686;0.007419142122969067;0.03639040665250901
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;26;42.83605662263942;2203.951303001048;-10260.34443501575;1.3537679634541315;0.04278376310451852;0.5022476233701161;0.05171059073374049;3.0674641248933536;7.304709327966091;13.754068343721835;12.475834850322077;-26.583135397857525;16.29806790563513;25.593047525272045;0.0034046236910783884;0.031603468437350214
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;27;5.5135850161716995;2204.039793143389;-10260.635356520603;0.3720613774453869;0.02510701624814627;1.3253811765689436;0.03961298417828606;3.070787857968029;7.200958450005961;13.391066639692506;13.305372320218266;-26.695288300429425;-16.90720402210553;-27.032433902452585;0.0019979528710905056;0.06748084528561851
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;28;56.408920234922974;2204.2981682148256;-10259.945304282372;2.1803181725105523;0.08427368071542463;0.6626984596003596;0.07257482376633125;3.0920440809532446;7.30885203050415;12.985544446511383;12.239647377670591;-25.517738620182794;-16.681207398482663;-24.862620963170343;0.006706286429203982;0.038652010416620405
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;29;3134.802390767014;2202.194831404999;-10248.893354435344;24.256794843359604;0.18769671026340867;1.5019537536013967;0.10830994594894341;3.136500946737637;7.351430627414508;14.573949784634602;14.51431556580501;29.433484102429038;-19.344866661278736;29.100959128591334;0.014936429620254387;0.007737902368201437
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;30;22.903490068988113;2204.8021691762756;-10250.004159924649;0.9865525042129588;0.042495088767572284;0.7340855105336873;0.05153584236211986;3.057293909120971;7.225231408745087;12.808978888650834;12.607063195980253;25.450785824023693;-16.316618064327564;-25.481497663124564;0.003381651717244004;0.04307433064748394
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;31;11.451827948675481;2204.8426191854837;-10250.279344772935;0.5320714959439052;0.02472095093156971;0.6627186105917822;0.03930724402986181;3.0176954659782447;7.138575893885148;13.5996972141786;11.959647407729458;25.2155194126825;16.335689305870847;24.765011450480145;0.001967230769345757;0.04646170884932345
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;32;21.206935609961327;2204.817092649302;-10249.698648836964;0.7441400307630481;0.02611147577229052;1.325436427964024;0.04039761423361728;3.073311796749498;7.2112214575505815;14.311185489025805;14.344742038205643;-28.736918191675795;-18.50485212436926;28.96858913922003;0.0020778852202921506;0.03508946527915662
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;33;11.876146459722527;2205.2260875221064;-10250.680905958074;0.5817338548038555;0.028495293399476984;1.9086715985957285;0.042201372459522116;3.1011505803586936;7.261641915122246;13.638413883990916;13.478820359168404;27.311376140676103;17.72667612470243;-27.109744296657187;0.00226758339969031;0.04898338503796518
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;34;1.6966353887438919;2205.363178196758;-10250.403048541733;0.20483173433518218;0.02472896632305949;0.7069225644607642;0.03931361590074383;3.014861113627576;7.105579264468822;13.489925891265814;11.702121547226874;-25.17093464663127;-15.288992192899034;24.30208172853928;0.0019678686139339647;0.12072819870085927
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;35;192.56250353385425;2205.1856032874603;-10250.557322592706;5.529027532066785;0.15875440383946823;0.7397934109865306;0.09960999066342073;3.0874628500034147;7.290202188927704;14.188277280788052;12.626243963201638;-26.054222876899626;-16.27740811009998;26.5539815584723;0.01263327405432917;0.028712898049202667
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;36;2.5449953006804042;2205.6653877112253;-10260.023048494972;0.20483341492222504;0.01648597459393472;0.7069385748942171;0.032099430090282294;2.9336945502350242;6.997697638692851;13.316938707690557;12.389334004133119;25.311934726365852;15.988222357160335;-25.523773561873142;0.0013119121741560565;0.08048479102003168
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;37;8.907326516217061;2205.6941701966152;-10259.051620285776;0.6193273705060311;0.043061898669547745;1.2118821003811984;0.051878402701381755;3.107664715345441;7.281294439925819;13.63313302682548;12.793053835513945;26.006148158311966;16.478865012370736;28.699432946266796;0.003426757016090417;0.06953010753321517
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;38;3.3932867842113117;2205.760823492316;-10260.135548902166;0.37208089430972274;0.040799437452352295;1.3255111060011895;0.0504971765623784;3.107474004314879;7.285860860842923;14.637121216717981;14.9826670961152;-29.877605386404092;-18.952977460335152;30.037252277496602;0.0032467160729552362;0.10965206243132322
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;39;0.8483397135857788;2205.7926352857717;-10259.983048680158;0.12483344179589377;0.01836927818071917;2.1207986332172086;0.03388332755640963;3.0749380847629837;7.181267711669029;13.742984822873526;13.497850550673563;27.136531394529573;17.161083583045713;-27.664925049407262;0.0014617807117457773;0.1471502981609164
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;40;0.8483544744057537;2205.856259299867;-10249.943048531655;0.1248342348492842;0.01836919195990811;2.120736157689162;0.03388324803637126;3.075360598849896;7.18250365186978;13.698381725269838;13.441223589208303;27.025593673390368;17.085239680403614;-27.604954975609342;0.0014617738505116385;0.14714867265446646
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;41;0.8483394694791362;2205.9198837731483;-10260.103048734029;0.12483362435741993;0.01836933719443391;2.1208225023151543;0.0338833819836822;3.0754085129903164;7.1827970281758375;13.746540415271442;13.458119156129047;27.068751701049585;17.088718963964457;-27.77335303008032;0.0014617854079079825;0.14715055570155816
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;42;33.93287159041695;2205.823387488761;-10250.112048819446;1.116241160964045;0.03671938951910698;1.378529024553751;0.047905760039312455;3.079063715690089;7.213402215292936;13.117429475112031;12.60743429832193;-25.54724019989059;-16.295593509536786;-25.731485249165917;0.0029220361746413043;0.032895570243435715
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;43;0.8483615681369804;2206.004716316204;-10251.183048538445;0.1248350036939075;0.018369264630268674;2.120766457651976;0.03388331505906398;3.07551855089444;7.18311200677908;13.699338879961802;13.43390028440286;27.01336655131582;17.07728391376313;-27.620893166853637;0.0014617796334351883;0.14714834851376843
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;44;73.38036079696761;2205.9644463427553;-10250.469291203452;2.422826748492839;0.07999537464055315;0.8157006120396431;0.07070863394971347;3.0923259291300713;7.284894103149485;14.731462643699427;13.634091905200487;-27.863371307941392;17.376380442749703;-28.174346210061408;0.006365829649266041;0.03301737307065626
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;45;5.514212455910508;2206.17193615181;-10259.859971725595;0.369668478338553;0.0247822848629391;0.8483278567990161;0.0393559754539726;3.023134055535801;7.105197674723654;12.44611518259941;12.192300032900501;25.01064491184999;15.94385388036402;-24.534482456611627;0.0019721115685241057;0.0670392157165285
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;46;0.8483566180827952;2206.354655704942;-10250.533048588395;0.12241826848414937;0.01766501508825938;0.530205604829719;0.03322745014316042;2.9915375122774144;7.181997386878424;14.526302364475042;12.86285728861468;26.980619036754405;16.661622992999202;-26.590805205487506;0.0014057372355446972;0.14430048151307284
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;47;506.45603089233134;2206.136800687455;-10259.191692666447;8.241672423301097;0.13411858125832476;0.6829827729643101;0.09155550954828058;3.042678757824018;7.206335483117991;13.564030916627681;13.263791857291995;26.768410343257678;-16.87286487259853;26.911036838915;0.01067281758386721;0.01627322397322427
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;48;8.059385061784237;2206.5656268009093;-10257.138838218149;0.4920892739129738;0.030045946637842946;0.757462919039589;0.04333441663233952;3.037142800875342;7.1628022943274745;12.533712630619329;12.403927321489945;25.002373125881363;16.006033215004855;-25.046376950771332;0.002390980463644009;0.06105791820846838
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;49;2.1209097476417598;2206.6303695835495;-10257.84304878298;0.24725523012807418;0.028824964802798947;1.0604610028462627;0.04244479120192411;3.0642948089444335;7.196783247853156;13.85400257910156;13.472599705979354;27.19079193693387;17.21927144770524;-27.461394790129084;0.0022938178164076764;0.11657979808098734
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;50;2.9692766512941016;2206.693996520521;-10252.068762996623;0.28725483341137653;0.027789710764146876;0.7953464097025692;0.04167561544547578;3.0362405913628083;7.154033832198182;12.766663130501192;11.921904512042216;24.320908222744784;15.509378753378424;-24.592278587918738;0.0022114349176040136;0.0967423608999795
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;51;290.1345537670252;2206.3970752032465;-10251.663282005895;7.415139149628059;0.18951306521214467;0.8174162408669076;0.10883274587990069;3.0788404767327284;7.263195825825676;13.624531661821205;12.672387662015645;26.096665491038994;16.602659676106637;-25.892415957322797;0.015080970554504768;0.025557587172406682
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;52;2.1209159971194627;2206.7576236486943;-10258.203048813759;0.24725532515333315;0.028824902023329404;1.0604647800189897;0.042444744980481244;3.063984133189428;7.194998864474771;13.81406750272526;13.466713606213295;27.181331477675542;17.268447801011238;-27.37625691135633;0.002293812820576225;0.11657949937156623
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;53;1.2725745039504786;2206.7646931483005;-10258.089715326927;0.16483778775455118;0.021351595672760567;1.0604688023273483;0.03653046303494572;3.0369428940135785;7.112579927965195;12.021637581837647;11.573182087847904;23.714972104264056;15.499003474188372;-23.420342108358017;0.0016991059971096835;0.1295309526026507
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;54;6.786906288822555;2206.739065790667;-10257.583048854844;0.41209161926910093;0.025021636581531646;1.0604635811887768;0.03954557227232561;3.048908818475052;7.167365460815773;13.930823270955733;13.291338254751109;27.070483618289387;17.086882694881275;27.036697306615046;0.0019911585730998777;0.06071862520744982
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;55;6.362758920034025;2206.7378283883218;-10251.656381924717;0.4120922882581869;0.026689688573170153;1.0604559170337495;0.04084244772076148;3.0585410628915435;7.177376519474861;12.617451786033019;12.194012705651208;24.59975047846542;15.787485081673859;26.896881236595583;0.0021238979330016525;0.06476628981818837
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;56;27.571817518410676;2206.7713283038424;-10257.249202637337;1.1114368326915207;0.04480269870633343;1.060455197745099;0.05291661997091121;3.0696048275624714;7.196935649920795;13.574576406879066;13.012097062378624;-26.508948426663665;-16.737387610692316;-26.413380416780758;0.003565285481484915;0.04031061180313467
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;57;41.14579852498983;2206.839180724633;-10257.82366721457;1.4386942246297645;0.05030504076196079;0.7813926584563688;0.056071963115469296;3.0825824913752173;7.259498021960036;13.849064419817825;13.695030324111436;27.46732038862041;-18.598132686278472;-28.94304797148611;0.004003147949852672;0.034965762634451635
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;58;0.8483889992137119;2207.0121340647524;-10258.013048687846;0.12241953464056228;0.01766470625562257;0.5302478043819063;0.03322715968867051;2.9920500804439687;7.1823771498714075;14.636799676938447;12.859330832118944;26.87276595080672;16.628530670829697;-26.683184107819038;0.001405712659424329;0.14429646630734352
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;59;10.180462922681981;2206.9555761069446;-10257.320548815684;0.4545120081568489;0.020291922590131975;1.2725576498990359;0.03561242987895165;3.0421184695740586;7.131152713535169;12.85237031201086;12.574902267083937;25.904213139599282;16.9793395393126;-25.301674924306322;0.0016147798925288002;0.04464551480701336
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;60;8.059571976108673;2206.9831108114868;-10256.797785692055;0.4920949045557497;0.03004593740307423;0.7574812487765614;0.043334409972816505;3.0373224998480617;7.1830614950662515;12.408964417840707;11.781732814236845;24.155407313602694;16.63499671544794;-23.94767887753531;0.0023909797287644642;0.06105720080600896
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;61;0.42419737376584205;2207.054552865311;-10257.903048644608;0.08241969474469076;0.01601378627477727;1.0604424038288225;0.031636397427228964;2.9870866369714357;6.993491703348946;13.008033925753367;12.639725533319757;25.49540975586921;16.21188218359738;-25.896446369689226;0.0012743366216239754;0.19429562708746664
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;0;62;5.514471708540534;2207.041500894555;-10256.670740993506;0.32967613391520934;0.019709295652918325;1.0604718150043362;0.03509744974079164;3.0196455331084113;7.0837030389391735;12.479588069161977;12.167542886945997;24.831610704755867;15.967675932251815;-24.54186832212496;0.0015684159140107782;0.05978381091422115
